userId,movieId,score
4,1535,2.5
4,1708,4.0
4,1868,3.5
4,1930,3.0
4,2026,3.5
4,2063,3.5
4,2088,4.0
4,2123,4.5
4,2151,2.5
4,2152,3.5
4,2155,2.5
4,2163,3.5
4,2199,4.5
4,2276,3.0
4,2290,3.0
4,2313,4.5
4,2391,2.5
4,2396,4.5
4,2528,4.0
4,2551,2.5
4,2596,3.5
4,2643,2.5
4,2685,4.0
4,2726,2.5
4,2763,2.5
4,2799,3.0
4,2812,3.5
4,2849,2.5
4,2983,3.0
4,3059,2.5
4,3185,4.5
4,3261,4.0
4,3274,3.5
4,3380,3.5
4,3401,4.5
4,3568,2.5
4,3616,3.5
4,3648,3.5
4,3752,4.0
4,3774,3.0
4,3798,3.0
4,3824,4.0
4,3979,3.0
4,4239,3.5
4,4442,2.0
4,4560,4.0
4,4603,4.0
4,4732,3.0
4,4872,5.0
4,4922,2.5
4,5132,3.0
4,5155,4.0
4,5217,2.5
4,5330,4.5
4,5618,3.5
4,5685,4.0
4,5717,3.5
4,5821,3.0
4,5855,3.0
4,5963,3.0
4,5996,4.0
4,6010,4.0
4,6019,4.5
4,6052,5.0
4,6243,4.5
4,6356,4.5
4,6446,3.0
4,6468,5.0
4,6581,4.0
4,6594,3.5
4,6777,5.0
4,6903,3.0
4,6938,2.5
4,6967,3.0
4,7069,2.0
4,7146,4.5
4,7227,4.0
4,7277,4.0
4,7281,3.5
4,7291,4.0
4,7318,3.5
4,7345,4.0
4,7360,3.0
4,7390,4.0
4,7408,3.0
4,7409,3.5
4,7552,4.5
4,7641,3.0
4,7681,4.5
4,7718,3.5
4,7729,3.0
4,7868,4.5
4,7934,4.5
4,8008,3.0
4,8166,4.0
4,8346,2.5
4,8348,5.0
4,8358,2.5
4,8449,2.5
4,8465,3.0
4,8523,4.5
4,8566,4.0
4,8675,4.0
4,8702,2.5
4,8711,4.0
4,8714,3.0
4,8879,2.5
4,9129,3.0
4,9170,5.0
4,9213,3.5
4,9214,3.0
4,9271,3.0
4,9273,4.5
4,9283,3.0
4,9347,3.0
4,9351,2.5
4,9416,3.5
4,9433,3.0
4,9582,3.5
4,9637,3.5
4,9702,4.5
4,9804,2.0
4,9942,4.5
4,9997,3.5
5,2,3.0
5,4,4.0
5,5,5.0
5,6,4.0
5,8,4.0
5,9,4.5
5,14,4.0
5,20,3.0
5,23,2.5
5,24,4.0
5,25,3.5
5,26,4.0
5,27,4.0
5,28,4.5
5,29,4.0
5,30,4.5
5,33,4.5
5,34,4.5
5,35,4.0
5,36,5.0
5,45,2.0
5,47,2.5
5,54,3.0
5,56,3.0
5,59,3.0
5,63,3.5
5,67,3.0
5,69,3.0
5,77,3.5
5,79,3.0
5,82,3.0
5,84,3.0
5,90,2.0
5,91,2.5
5,93,4.5
5,94,5.0
5,98,4.0
5,112,3.0
5,122,4.5
5,146,3.0
5,148,2.5
5,156,3.5
5,204,4.0
5,209,5.0
5,220,3.5
5,229,2.5
5,252,3.5
5,268,3.0
5,290,2.5
5,305,4.5
5,324,2.0
5,361,3.5
5,393,3.0
5,396,3.5
5,411,3.0
5,427,4.0
5,429,5.0
5,431,3.0
5,438,3.0
5,443,3.5
5,448,4.5
5,458,3.5
5,486,3.5
5,487,3.5
5,515,2.0
5,581,3.0
5,596,2.0
5,625,3.0
5,639,3.0
5,648,2.5
5,678,3.0
5,686,2.5
5,689,2.0
5,692,3.0
5,759,3.5
5,761,3.0
5,767,3.5
5,779,3.0
5,797,3.5
5,807,3.0
5,814,3.0
5,825,2.0
5,843,5.0
5,895,3.0
5,897,3.0
5,912,2.0
5,941,4.0
5,943,5.0
5,953,4.0
5,967,3.0
5,1053,4.0
5,1128,3.5
5,1241,2.5
5,1280,3.0
5,1300,3.5
5,1382,2.5
5,1468,3.0
5,1472,3.0
5,1621,3.5
5,1660,3.5
5,1873,4.0
5,1918,2.0
5,1931,3.0
5,1968,2.5
5,2029,4.0
5,2108,5.0
5,2109,3.0
5,2141,4.5
5,2207,5.0
5,2246,3.5
5,2336,3.5
5,2374,2.5
5,2407,4.0
5,2433,2.5
5,2475,4.0
5,2570,3.0
5,2627,3.0
5,2637,2.5
5,2733,3.5
5,2808,2.0
5,3328,4.5
5,3384,3.5
5,3556,4.5
5,3808,3.5
5,3815,3.5
5,3865,4.5
5,4000,3.0
5,4034,4.0
5,4040,3.0
5,4097,4.0
5,4112,5.0
5,4156,2.5
5,4165,3.0
5,4219,4.0
5,4225,3.5
5,4273,3.0
5,4345,3.0
5,4353,3.0
5,4421,3.0
5,4464,3.5
5,4492,2.0
5,4861,3.0
5,4984,3.0
5,5016,2.5
5,5110,3.0
5,5136,3.0
5,5281,3.5
5,5357,3.5
5,5525,3.5
5,5630,3.5
5,5813,3.0
5,5887,3.0
5,5919,4.5
5,6011,2.5
5,6131,2.5
5,6171,2.5
5,6198,2.5
5,6254,4.0
5,6337,2.0
5,6457,2.5
5,6461,4.0
5,6503,2.5
5,6635,4.0
5,6703,3.0
5,6958,3.0
5,7035,4.0
5,7114,3.5
5,7142,3.5
5,7354,3.0
5,7401,2.5
5,7448,3.0
5,7516,2.0
5,7545,4.0
5,7656,2.5
5,7673,3.5
5,7685,4.0
5,7830,3.0
5,7836,4.0
5,7857,4.0
5,7865,2.0
5,7885,2.5
5,8068,3.0
5,8136,4.0
5,8141,3.5
5,8445,2.5
5,8594,2.5
5,8621,3.5
5,8744,2.5
5,8748,2.5
5,8761,3.5
5,8770,3.0
5,8929,3.0
5,9030,5.0
5,9111,2.5
5,9136,3.5
5,9157,2.5
5,9216,3.0
5,9459,3.0
5,9619,5.0
5,9704,2.0
5,9816,3.0
5,9854,2.5
5,9869,4.0
5,9898,2.5
5,9900,3.0
5,9960,2.5
6,2,3.5
6,6,3.5
6,7,3.5
6,9,3.0
6,10,4.5
6,14,4.0
6,15,3.5
6,17,2.5
6,20,2.5
6,23,3.5
6,24,3.5
6,30,1.5
6,32,2.0
6,33,3.0
6,36,1.0
6,37,4.0
6,38,5.0
6,39,3.5
6,41,3.5
6,42,4.5
6,43,4.0
6,44,4.0
6,45,4.5
6,47,3.0
6,52,3.0
6,57,3.0
6,61,3.0
6,62,2.5
6,63,3.0
6,68,2.0
6,69,2.0
6,70,1.5
6,71,3.5
6,73,3.5
6,74,4.5
6,81,3.5
6,82,2.5
6,84,4.0
6,86,4.0
6,88,3.5
6,90,4.0
6,91,3.5
6,97,2.0
6,99,5.0
6,100,4.0
6,105,4.0
6,129,4.5
6,179,4.0
6,180,3.0
6,245,3.5
6,276,3.0
6,290,4.0
6,295,4.0
6,304,4.5
6,312,3.5
6,350,3.5
6,352,3.0
6,356,3.5
6,362,3.5
6,367,3.5
6,394,3.0
6,421,4.0
6,437,3.0
6,440,3.5
6,473,4.0
6,474,3.5
6,492,5.0
6,498,5.0
6,509,2.5
6,534,4.0
6,560,4.5
6,595,2.5
6,597,3.0
6,608,5.0
6,624,4.0
6,678,4.0
6,709,4.0
6,715,3.5
6,726,4.0
6,747,3.5
6,759,3.0
6,780,3.0
6,790,4.0
6,793,3.5
6,795,4.0
6,805,3.5
6,816,3.0
6,819,4.0
6,838,3.0
6,847,3.0
6,849,3.5
6,851,3.5
6,884,3.0
6,900,3.0
6,930,4.0
6,956,3.0
6,961,3.0
6,986,4.0
6,1221,3.0
6,1264,2.5
6,1361,4.0
6,1428,3.5
6,1516,3.0
6,1555,3.5
6,1652,3.5
6,1897,2.5
6,1912,3.5
6,2115,3.0
6,2229,4.0
6,2273,3.5
6,2376,3.5
6,2386,3.0
6,2430,4.0
6,2488,2.5
6,2541,3.5
6,2570,3.5
6,2604,3.5
6,2769,2.5
6,2901,4.5
6,2907,4.5
6,2911,4.0
6,3013,4.0
6,3024,2.0
6,3160,4.5
6,3234,4.5
6,3344,4.0
6,3393,2.5
6,3444,4.0
6,3454,3.0
6,3575,3.0
6,3604,4.0
6,3755,5.0
6,3820,3.5
6,3867,4.0
6,3874,3.5
6,3891,4.0
6,3922,3.5
6,3928,4.0
6,3976,3.0
6,4057,4.0
6,4065,2.5
6,4130,4.0
6,4135,4.0
6,4138,3.0
6,4204,5.0
6,4299,3.0
6,4303,4.0
6,4423,3.5
6,4540,3.5
6,4554,4.0
6,4606,3.5
6,4625,4.0
6,4778,3.5
6,4811,4.0
6,4832,3.5
6,5022,4.0
6,5044,3.0
6,5051,3.0
6,5187,4.0
6,5193,4.0
6,5194,3.5
6,5199,4.0
6,5282,2.5
6,5388,3.0
6,5407,4.0
6,5456,3.0
6,5566,2.0
6,5578,2.5
6,5594,3.5
6,5611,3.0
6,5718,3.5
6,6023,4.5
6,6086,3.0
6,6104,3.5
6,6313,3.5
6,6424,2.5
6,6476,3.5
6,6578,4.0
6,6643,3.5
6,6672,3.5
6,6682,4.0
6,6699,3.0
6,6771,3.5
6,6819,4.0
6,6944,3.5
6,7020,3.5
6,7076,3.5
6,7089,4.0
6,7212,5.0
6,7286,2.5
6,7381,2.5
6,7479,3.0
6,7490,3.5
6,7540,4.0
6,7556,3.5
6,7630,3.0
6,7663,2.0
6,7762,4.5
6,8025,2.5
6,8076,3.0
6,8141,3.0
6,8199,4.0
6,8201,4.5
6,8218,3.5
6,8242,3.0
6,8264,4.5
6,8279,4.0
6,8408,4.5
6,8470,3.0
6,8518,3.5
6,8524,3.5
6,8582,4.5
6,8615,3.5
6,8630,3.5
6,8800,4.5
6,8903,3.5
6,8923,4.0
6,8929,3.5
6,8940,4.0
6,9006,3.5
6,9079,3.5
6,9134,3.5
6,9195,3.5
6,9411,4.0
6,9412,2.5
6,9439,3.5
6,9539,2.5
6,9634,3.0
6,9693,4.0
6,9722,4.0
6,9765,4.0
6,9954,3.5
7,1,1.5
7,2,1.5
7,3,3.5
7,5,4.0
7,6,3.5
7,12,2.0
7,17,3.0
7,19,2.0
7,23,3.0
7,24,2.5
7,35,3.5
7,36,3.0
7,42,4.0
7,43,2.5
7,45,3.5
7,53,3.5
7,54,4.5
7,55,3.5
7,56,4.0
7,57,4.0
7,58,4.5
7,59,4.0
7,60,4.0
7,61,4.0
7,62,4.0
7,63,4.0
7,64,3.0
7,65,4.0
7,67,2.5
7,74,3.5
7,75,4.5
7,76,3.0
7,82,4.0
7,83,4.0
7,84,3.5
7,87,2.5
7,97,3.0
7,98,3.0
7,101,5.0
7,110,4.5
7,131,4.0
7,142,3.5
7,159,4.0
7,162,3.5
7,187,3.5
7,190,3.0
7,198,3.5
7,260,4.0
7,358,3.5
7,374,3.0
7,394,4.0
7,397,3.0
7,456,2.0
7,481,5.0
7,518,4.0
7,522,4.0
7,543,4.0
7,554,2.5
7,575,4.0
7,578,3.0
7,599,4.0
7,600,4.0
7,601,4.0
7,623,3.5
7,635,3.0
7,664,4.5
7,666,4.5
7,679,3.5
7,694,4.0
7,707,3.5
7,732,3.5
7,745,3.0
7,748,3.0
7,762,4.0
7,790,3.0
7,798,3.5
7,805,4.5
7,806,4.5
7,810,3.5
7,816,3.5
7,818,4.0
7,834,3.0
7,849,5.0
7,901,2.5
7,920,4.5
7,928,3.0
7,929,3.5
7,931,3.0
7,933,2.5
7,945,4.5
7,952,3.0
7,981,4.0
7,984,3.5
7,993,2.5
7,998,4.0
7,1051,3.0
7,1085,3.5
7,1109,4.5
7,1264,3.0
7,1268,3.5
7,1320,4.0
7,1371,4.0
7,1389,4.0
7,1476,2.5
7,1605,3.0
7,1676,3.5
7,1713,3.5
7,1847,4.0
7,1922,4.0
7,1969,3.0
7,2525,3.0
7,2535,3.5
7,2565,4.5
7,2733,3.5
7,2831,3.5
7,2877,4.0
7,2904,2.5
7,3185,4.5
7,3258,4.5
7,3308,3.5
7,3380,4.0
7,3409,2.5
7,3456,4.0
7,3477,3.5
7,3645,4.5
7,3770,3.0
7,3772,3.5
7,3895,4.0
7,3926,4.0
7,3932,2.5
7,4073,3.5
7,4107,4.5
7,4169,5.0
7,4294,5.0
7,4387,3.5
7,4444,3.5
7,4602,3.5
7,4697,3.5
7,4770,4.5
7,4840,2.5
7,5021,4.0
7,5057,3.0
7,5247,2.0
7,5254,3.0
7,5307,3.0
7,5332,3.0
7,5462,2.5
7,5655,4.0
7,5774,2.5
7,5879,3.5
7,5943,3.5
7,5945,3.5
7,5995,3.5
7,6159,3.5
7,6280,3.0
7,6312,3.5
7,6316,5.0
7,6391,4.0
7,6430,3.5
7,6437,4.0
7,6497,4.5
7,6570,4.5
7,6710,4.5
7,6742,4.5
7,6824,4.0
7,6864,2.5
7,6905,4.0
7,6911,3.5
7,6922,4.0
7,6996,3.5
7,7217,3.0
7,7473,4.0
7,7566,4.0
7,7741,4.0
7,7800,5.0
7,7835,4.0
7,7858,4.0
7,8019,3.5
7,8160,3.0
7,8164,2.5
7,8166,3.5
7,8372,3.0
7,8469,3.5
7,8507,2.5
7,8648,3.5
7,8670,3.0
7,8674,3.0
7,8781,3.0
7,8843,4.5
7,8848,4.0
7,9007,4.5
7,9022,3.5
7,9049,2.0
7,9066,4.0
7,9141,4.0
7,9294,3.5
7,9423,4.5
7,9444,5.0
7,9497,3.0
7,9504,4.0
7,9597,3.5
7,9617,2.0
7,9624,4.0
7,9653,4.0
7,9717,3.5
7,9731,4.5
7,9754,4.0
7,9855,3.5
7,9977,3.0
8,1,4.5
8,12,5.0
8,13,4.0
8,14,4.0
8,15,4.5
8,16,4.5
8,17,3.5
8,20,4.5
8,21,4.0
8,22,4.0
8,23,3.5
8,24,4.0
8,25,3.0
8,26,5.0
8,27,4.0
8,28,3.5
8,39,3.5
8,43,4.0
8,45,3.5
8,49,4.0
8,58,3.0
8,59,3.0
8,62,3.0
8,63,3.0
8,66,2.0
8,67,2.0
8,68,2.5
8,69,2.5
8,70,2.0
8,71,3.0
8,75,3.5
8,76,4.5
8,78,4.0
8,79,4.0
8,80,4.5
8,85,3.0
8,88,4.0
8,93,3.0
8,98,3.5
8,111,3.5
8,119,4.5
8,171,3.0
8,204,2.5
8,205,3.5
8,209,4.0
8,224,4.0
8,228,3.0
8,259,4.0
8,261,3.5
8,294,3.5
8,297,3.5
8,307,4.0
8,319,3.5
8,321,4.0
8,322,2.5
8,374,3.5
8,404,4.0
8,417,2.5
8,448,3.5
8,461,2.5
8,482,3.5
8,491,3.5
8,495,3.5
8,501,4.0
8,502,3.5
8,505,3.5
8,508,2.5
8,518,2.5
8,519,5.0
8,525,3.5
8,554,3.5
8,560,4.5
8,565,2.0
8,568,3.0
8,576,5.0
8,604,2.5
8,623,3.5
8,648,2.5
8,679,2.0
8,688,3.5
8,694,2.0
8,695,3.5
8,712,3.5
8,737,4.0
8,738,3.0
8,739,3.0
8,805,3.0
8,814,2.5
8,821,2.5
8,823,2.5
8,824,4.5
8,863,2.5
8,890,3.5
8,899,3.0
8,930,4.0
8,938,4.0
8,965,2.0
8,988,4.0
8,995,3.5
8,1050,3.5
8,1179,2.5
8,1353,3.0
8,1383,4.5
8,1476,2.5
8,1708,3.0
8,1836,3.0
8,1955,2.0
8,1970,2.5
8,2009,2.5
8,2016,4.0
8,2161,2.5
8,2212,4.0
8,2236,3.5
8,2242,2.0
8,2412,2.5
8,2480,4.0
8,2653,3.5
8,2727,3.5
8,2893,3.0
8,3066,3.5
8,3079,3.0
8,3155,2.5
8,3245,2.5
8,3346,3.0
8,3410,4.0
8,3470,3.0
8,3566,4.0
8,3744,3.0
8,3833,3.5
8,3992,2.0
8,4075,3.0
8,4338,3.0
8,4342,3.5
8,4479,3.0
8,4658,2.5
8,4810,3.5
8,4822,3.0
8,4925,4.0
8,4939,1.5
8,4947,2.0
8,5347,4.0
8,5352,3.5
8,5379,3.0
8,5426,2.5
8,5469,4.0
8,5494,4.5
8,5545,3.0
8,5627,3.0
8,5637,2.0
8,5722,3.5
8,5744,3.5
8,5780,3.0
8,5868,3.5
8,5912,3.0
8,5915,3.5
8,5922,4.0
8,5955,4.0
8,6002,3.0
8,6066,3.5
8,6283,3.0
8,6662,4.0
8,6693,3.5
8,6824,2.5
8,6864,2.0
8,7008,4.0
8,7037,4.5
8,7052,2.0
8,7066,4.0
8,7168,3.5
8,7221,3.0
8,7402,2.0
8,7568,3.0
8,7662,3.5
8,7736,4.0
8,7818,4.5
9,2,3.0
9,10,3.5
9,11,3.5
9,19,3.0
9,21,3.5
9,22,3.0
9,23,4.0
9,24,3.5
9,26,3.0
9,29,4.0
9,30,4.5
9,31,4.5
9,32,4.0
9,33,5.0
9,34,4.0
9,35,4.0
9,37,2.5
9,39,3.5
9,42,1.5
9,43,2.0
9,45,2.5
9,46,2.0
9,49,3.5
9,50,3.0
9,53,3.5
9,54,4.5
9,55,3.5
9,56,4.0
9,57,4.0
9,58,4.0
9,59,4.0
9,60,4.5
9,62,4.0
9,64,3.0
9,68,3.0
9,70,3.5
9,73,3.0
9,75,3.5
9,76,3.5
9,79,3.0
9,80,2.5
9,82,4.0
9,83,4.5
9,86,3.0
9,87,3.5
9,88,4.0
9,89,2.5
9,96,4.5
9,97,4.0
9,127,2.0
9,136,3.5
9,150,4.0
9,220,2.0
9,229,3.5
9,232,2.5
9,255,3.0
9,256,3.0
9,282,3.5
9,283,2.5
9,292,2.5
